"","STATE_NAME","RECFIN_YEAR","RECFIN_DATE","COUNTY_NUMBER","INTERVIEW_SITE","RECFIN_PORT_NAME","RECFIN_TRIP_TYPE_NAME","AGENCY_WATER_AREA_NAME","AGENCY_FISHED_AREA_NAME","RECFIN_MODE_NAME","FISHERY_MANAGEMENT_PLAN","STOCK_COMPLEX_NAME","SPECIES_GROUP_NAME","SPECIES_NAME","SCIENTIFIC_NAME","AGENCY_LENGTH","AGENCY_LENGTH_UNITS","IS_AGENCY_LENGTH_WITHIN_MAX","AGENCY_WEIGHT","AGENCY_WEIGHT_UNITS","RECFIN_LENGTH_MM","RECFIN_IMPUTED_LENGTH","RECFIN_LENGTH_TYPE","RECFIN_IMPUTED_WEIGHT_KG","IS_RETAINED","SOURCE_CODE"
"112","CALIFORNIA",2004,"08/07/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",885,"",TRUE,NA,"",953,NA,NA,3.2534,"RETAINED","BIO"
"113","CALIFORNIA",2004,"08/07/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",764,"",TRUE,NA,"",823,NA,NA,2.1484,"RETAINED","BIO"
"114","CALIFORNIA",2004,"08/07/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",682,"",TRUE,NA,"",735,NA,NA,1.5594,"RETAINED","BIO"
"115","CALIFORNIA",2004,"08/07/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",796,"",TRUE,NA,"",857,NA,NA,2.4122,"RETAINED","BIO"
"116","CALIFORNIA",2004,"08/08/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",778,"",TRUE,NA,"",838,NA,NA,2.2614,"RETAINED","BIO"
"117","CALIFORNIA",2004,"08/08/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",864,"",TRUE,NA,"",931,NA,NA,3.0402,"RETAINED","BIO"
"118","CALIFORNIA",2004,"08/08/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",909,"",TRUE,NA,"",979,NA,NA,3.5086,"RETAINED","BIO"
"119","CALIFORNIA",2004,"07/14/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",743,"",TRUE,NA,"",800,NA,NA,1.9859,"RETAINED","BIO"
"120","CALIFORNIA",2004,"07/14/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",724,"",TRUE,NA,"",780,NA,NA,1.8459,"RETAINED","BIO"
"121","CALIFORNIA",2004,"07/14/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",820,"",TRUE,NA,"",883,NA,NA,2.6232,"RETAINED","BIO"
"122","CALIFORNIA",2004,"07/14/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",716,"",TRUE,NA,"",771,NA,NA,1.7889,"RETAINED","BIO"
"123","CALIFORNIA",2004,"07/14/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",811,"",TRUE,NA,"",873,NA,NA,2.5427,"RETAINED","BIO"
"124","CALIFORNIA",2004,"07/14/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",820,"",TRUE,NA,"",883,NA,NA,2.6232,"RETAINED","BIO"
"125","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",726,"",TRUE,NA,"",782,NA,NA,1.8603,"RETAINED","BIO"
"126","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",773,"",TRUE,NA,"",833,NA,NA,2.2206,"RETAINED","BIO"
"127","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",720,"",TRUE,NA,"",775,NA,NA,1.8172,"RETAINED","BIO"
"128","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",691,"",TRUE,NA,"",744,NA,NA,1.6182,"RETAINED","BIO"
"129","CALIFORNIA",2004,"08/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",786,"",TRUE,NA,"",847,NA,NA,2.3277,"RETAINED","BIO"
"130","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",834,"",TRUE,NA,"",898,NA,NA,2.7516,"RETAINED","BIO"
"131","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",889,"",TRUE,NA,"",957,NA,NA,3.2951,"RETAINED","BIO"
"132","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",764,"",TRUE,NA,"",823,NA,NA,2.1484,"RETAINED","BIO"
"133","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",781,"",TRUE,NA,"",841,NA,NA,2.2861,"RETAINED","BIO"
"134","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",784,"",TRUE,NA,"",844,NA,NA,2.311,"RETAINED","BIO"
"135","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",750,"",TRUE,NA,"",808,NA,NA,2.0392,"RETAINED","BIO"
"136","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",687,"",TRUE,NA,"",740,NA,NA,1.5919,"RETAINED","BIO"
"137","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",766,"",TRUE,NA,"",825,NA,NA,2.1644,"RETAINED","BIO"
"138","CALIFORNIA",2004,"07/17/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",788,"",TRUE,NA,"",849,NA,NA,2.3444,"RETAINED","BIO"
"139","CALIFORNIA",2004,"07/20/2004",59,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",739,"",TRUE,NA,"",796,NA,NA,1.9559,"RETAINED","BIO"
"140","CALIFORNIA",2004,"07/20/2004",59,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",798,"",TRUE,NA,"",859,NA,NA,2.4294,"RETAINED","BIO"
"141","CALIFORNIA",2004,"08/29/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",792,"",TRUE,NA,"",853,NA,NA,2.3782,"RETAINED","BIO"
"142","CALIFORNIA",2004,"08/29/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",851,"",TRUE,NA,"",917,NA,NA,2.9128,"RETAINED","BIO"
"143","CALIFORNIA",2004,"06/13/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",670,"",TRUE,NA,"",722,NA,NA,1.4832,"RETAINED","BIO"
"144","CALIFORNIA",2004,"06/20/2004",111,NA,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",840,"",TRUE,NA,"",905,NA,NA,2.8078,"RETAINED","BIO"
"145","CALIFORNIA",2004,"07/24/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",744,"",TRUE,NA,"",801,NA,NA,1.9935,"RETAINED","BIO"
"146","CALIFORNIA",2004,"07/24/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",779,"",TRUE,NA,"",839,NA,NA,2.2696,"RETAINED","BIO"
"147","CALIFORNIA",2004,"07/24/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",834,"",TRUE,NA,"",898,NA,NA,2.7516,"RETAINED","BIO"
"148","CALIFORNIA",2004,"07/24/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",780,"",TRUE,NA,"",840,NA,NA,2.2779,"RETAINED","BIO"
"149","CALIFORNIA",2004,"07/24/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",806,"",TRUE,NA,"",868,NA,NA,2.4987,"RETAINED","BIO"
"150","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",806,"",TRUE,NA,"",868,NA,NA,2.4987,"RETAINED","BIO"
"151","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",795,"",TRUE,NA,"",856,NA,NA,2.4037,"RETAINED","BIO"
"152","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",815,"",TRUE,NA,"",878,NA,NA,2.5783,"RETAINED","BIO"
"153","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",806,"",TRUE,NA,"",868,NA,NA,2.4987,"RETAINED","BIO"
"154","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",779,"",TRUE,NA,"",839,NA,NA,2.2696,"RETAINED","BIO"
"155","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",836,"",TRUE,2.6,"",900,NA,NA,2.7702,"RETAINED","BIO"
"156","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",865,"",TRUE,2.7,"",932,NA,NA,3.0501,"RETAINED","BIO"
"157","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",769,"",TRUE,NA,"",828,NA,NA,2.1884,"RETAINED","BIO"
"158","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",775,"",TRUE,NA,"",835,NA,NA,2.2369,"RETAINED","BIO"
"159","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",793,"",TRUE,NA,"",854,NA,NA,2.3867,"RETAINED","BIO"
"160","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",769,"",TRUE,NA,"",828,NA,NA,2.1884,"RETAINED","BIO"
"161","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",771,"",TRUE,NA,"",830,NA,NA,2.2045,"RETAINED","BIO"
"162","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",874,"",TRUE,NA,"",941,NA,NA,3.1405,"RETAINED","BIO"
"163","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",749,"",TRUE,NA,"",807,NA,NA,2.0315,"RETAINED","BIO"
"164","CALIFORNIA",2004,"07/25/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",766,"",TRUE,NA,"",825,NA,NA,2.1644,"RETAINED","BIO"
"165","CALIFORNIA",2004,"07/27/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",709,"",TRUE,2.9,"",764,NA,NA,1.74,"RETAINED","BIO"
"166","CALIFORNIA",2004,"07/27/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",887,"",TRUE,2.9,"",955,NA,NA,3.2742,"RETAINED","BIO"
"167","CALIFORNIA",2004,"08/08/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",840,"",TRUE,NA,"",905,NA,NA,2.8078,"RETAINED","BIO"
"168","CALIFORNIA",2004,"06/27/2004",111,NA,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",795,"",TRUE,2.2,"",856,NA,NA,2.4037,"RETAINED","BIO"
"169","CALIFORNIA",2004,"06/27/2004",111,NA,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",799,"",TRUE,2.2,"",861,NA,NA,2.438,"RETAINED","BIO"
"170","CALIFORNIA",2004,"06/27/2004",111,NA,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",774,"",TRUE,NA,"",834,NA,NA,2.2288,"RETAINED","BIO"
"171","CALIFORNIA",2004,"06/27/2004",111,NA,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",794,"",TRUE,NA,"",855,NA,NA,2.3952,"RETAINED","BIO"
"172","CALIFORNIA",2004,"08/08/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",529,"",TRUE,NA,"",570,NA,NA,0.7613,"RETAINED","BIO"
"173","CALIFORNIA",2004,"08/08/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",664,"",TRUE,NA,"",715,NA,NA,1.446,"RETAINED","BIO"
"174","CALIFORNIA",2004,"08/08/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",781,"",TRUE,NA,"",841,NA,NA,2.2861,"RETAINED","BIO"
"175","CALIFORNIA",2004,"08/15/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",771,"",TRUE,NA,"",830,NA,NA,2.2045,"RETAINED","BIO"
"176","CALIFORNIA",2004,"08/15/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",818,"",TRUE,NA,"",881,NA,NA,2.6052,"RETAINED","BIO"
"177","CALIFORNIA",2004,"08/15/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",809,"",TRUE,2.8,"",871,NA,NA,2.5251,"RETAINED","BIO"
"178","CALIFORNIA",2004,"05/31/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",774,"",TRUE,3,"",834,NA,NA,2.2288,"RETAINED","BIO"
"179","CALIFORNIA",2004,"08/15/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",728,"",TRUE,1.8,"",784,NA,NA,1.8748,"RETAINED","BIO"
"180","CALIFORNIA",2004,"08/15/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",821,"",TRUE,2.8,"",884,NA,NA,2.6322,"RETAINED","BIO"
"181","CALIFORNIA",2004,"08/15/2004",37,NA,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",854,"",TRUE,NA,"",920,NA,NA,2.9419,"RETAINED","BIO"
